,Group,Dist
185,Cactus Virus X,96.301
186,Cactus Virus X,96.601
187,Cactus Virus X,96.301
188,Cactus Virus X,95.901
189,Cactus Virus X,96.301
190,Cactus Virus X,96.601
191,Cactus Virus X,96.401
192,Cactus Virus X,95.001
193,Cactus Virus X,95.401
194,Cactus Virus X,96.701
195,Cactus Virus X,96.001
196,Cactus Virus X,95.701
197,Cactus Virus X,95.601
198,Cactus Virus X,94.801
199,Cactus Virus X,96.301
200,Cactus Virus X,96.101
201,Cactus Virus X,95.401
202,Cactus Virus X,95.401
203,Cactus Virus X,95.901
204,Cactus Virus X,95.701
205,Cactus Virus X,95.901
206,Cactus Virus X,98.701
207,Cactus Virus X,98.701
208,Cactus Virus X,98.401
209,Cactus Virus X,98.101
210,Cactus Virus X,98.501
211,Cactus Virus X,97.601
212,Cactus Virus X,97.501
213,Cactus Virus X,95.901
214,Cactus Virus X,96.701
215,Cactus Virus X,97.501
216,Cactus Virus X,97.301
217,Cactus Virus X,96.701
218,Cactus Virus X,96.301
219,Cactus Virus X,95.901
220,Cactus Virus X,97.001
221,Cactus Virus X,97.501
222,Cactus Virus X,96.901
223,Cactus Virus X,97.201
224,Cactus Virus X,97.201
225,Cactus Virus X,97.001
226,Cactus Virus X,97.201
227,Cactus Virus X,99.601
228,Cactus Virus X,98.501
229,Cactus Virus X,98.201
230,Cactus Virus X,98.701
231,Cactus Virus X,97.801
232,Cactus Virus X,97.301
233,Cactus Virus X,96.001
234,Cactus Virus X,96.601
235,Cactus Virus X,97.501
236,Cactus Virus X,96.701
237,Cactus Virus X,96.601
238,Cactus Virus X,96.401
239,Cactus Virus X,95.901
240,Cactus Virus X,97.001
241,Cactus Virus X,97.301
242,Cactus Virus X,96.601
243,Cactus Virus X,96.901
244,Cactus Virus X,97.001
245,Cactus Virus X,96.901
246,Cactus Virus X,97.001
247,Cactus Virus X,99.001
248,Cactus Virus X,98.701
249,Cactus Virus X,99.101
250,Cactus Virus X,98.101
251,Cactus Virus X,97.301
252,Cactus Virus X,96.301
253,Cactus Virus X,96.901
254,Cactus Virus X,97.801
255,Cactus Virus X,96.901
256,Cactus Virus X,96.901
257,Cactus Virus X,96.601
258,Cactus Virus X,96.001
259,Cactus Virus X,97.301
260,Cactus Virus X,97.601
261,Cactus Virus X,96.901
262,Cactus Virus X,96.901
263,Cactus Virus X,97.301
264,Cactus Virus X,97.201
265,Cactus Virus X,97.301
266,Cactus Virus X,98.801
267,Cactus Virus X,99.301
268,Cactus Virus X,97.501
269,Cactus Virus X,97.201
270,Cactus Virus X,96.101
271,Cactus Virus X,96.901
272,Cactus Virus X,97.601
273,Cactus Virus X,96.901
274,Cactus Virus X,96.901
275,Cactus Virus X,96.401
276,Cactus Virus X,95.701
277,Cactus Virus X,97.201
278,Cactus Virus X,97.301
279,Cactus Virus X,96.601
280,Cactus Virus X,96.601
281,Cactus Virus X,97.301
282,Cactus Virus X,97.001
283,Cactus Virus X,97.201
284,Cactus Virus X,99.601
285,Cactus Virus X,97.301
286,Cactus Virus X,96.901
287,Cactus Virus X,96.001
288,Cactus Virus X,97.001
289,Cactus Virus X,97.501
290,Cactus Virus X,96.701
291,Cactus Virus X,96.901
292,Cactus Virus X,96.401
293,Cactus Virus X,95.701
294,Cactus Virus X,97.201
295,Cactus Virus X,97.201
296,Cactus Virus X,97.001
297,Cactus Virus X,96.701
298,Cactus Virus X,97.001
299,Cactus Virus X,96.901
300,Cactus Virus X,97.001
301,Cactus Virus X,97.801
302,Cactus Virus X,97.201
303,Cactus Virus X,96.101
304,Cactus Virus X,97.301
305,Cactus Virus X,97.801
306,Cactus Virus X,97.001
307,Cactus Virus X,97.201
308,Cactus Virus X,96.701
309,Cactus Virus X,96.001
310,Cactus Virus X,97.501
311,Cactus Virus X,97.501
312,Cactus Virus X,97.001
313,Cactus Virus X,96.701
314,Cactus Virus X,97.301
315,Cactus Virus X,97.201
316,Cactus Virus X,97.301
317,Cactus Virus X,97.201
318,Cactus Virus X,97.001
319,Cactus Virus X,96.701
320,Cactus Virus X,97.801
321,Cactus Virus X,97.001
322,Cactus Virus X,97.001
323,Cactus Virus X,96.901
324,Cactus Virus X,96.101
325,Cactus Virus X,97.501
326,Cactus Virus X,97.501
327,Cactus Virus X,96.901
328,Cactus Virus X,96.701
329,Cactus Virus X,97.501
330,Cactus Virus X,97.301
331,Cactus Virus X,97.501
332,Cactus Virus X,95.901
333,Cactus Virus X,97.201
334,Cactus Virus X,98.201
335,Cactus Virus X,97.801
336,Cactus Virus X,97.501
337,Cactus Virus X,97.001
338,Cactus Virus X,96.401
339,Cactus Virus X,97.301
340,Cactus Virus X,97.901
341,Cactus Virus X,97.201
342,Cactus Virus X,97.501
343,Cactus Virus X,97.801
344,Cactus Virus X,97.801
345,Cactus Virus X,97.901
346,Cactus Virus X,96.701
347,Cactus Virus X,97.201
348,Cactus Virus X,96.601
349,Cactus Virus X,96.701
350,Cactus Virus X,96.301
351,Cactus Virus X,95.601
352,Cactus Virus X,97.001
353,Cactus Virus X,96.001
354,Cactus Virus X,95.901
355,Cactus Virus X,95.701
356,Cactus Virus X,96.301
357,Cactus Virus X,96.101
358,Cactus Virus X,96.301
359,Cactus Virus X,97.801
360,Cactus Virus X,97.501
361,Cactus Virus X,97.601
362,Cactus Virus X,96.901
363,Cactus Virus X,96.701
364,Cactus Virus X,98.201
365,Cactus Virus X,97.801
366,Cactus Virus X,97.001
367,Cactus Virus X,96.701
368,Cactus Virus X,97.301
369,Cactus Virus X,97.201
370,Cactus Virus X,97.301
371,Cactus Virus X,97.901
372,Cactus Virus X,98.401
373,Cactus Virus X,98.401
374,Cactus Virus X,97.201
375,Cactus Virus X,98.201
376,Cactus Virus X,98.201
377,Cactus Virus X,97.801
378,Cactus Virus X,97.801
379,Cactus Virus X,98.501
380,Cactus Virus X,98.401
381,Cactus Virus X,98.501
382,Cactus Virus X,97.601
383,Cactus Virus X,97.301
384,Cactus Virus X,96.401
385,Cactus Virus X,97.501
386,Cactus Virus X,97.501
387,Cactus Virus X,94.501
388,Cactus Virus X,94.501
389,Cactus Virus X,97.501
390,Cactus Virus X,97.301
391,Cactus Virus X,97.501
392,Cactus Virus X,97.801
393,Cactus Virus X,97.301
394,Cactus Virus X,97.601
395,Cactus Virus X,97.501
396,Cactus Virus X,97.801
397,Cactus Virus X,97.601
398,Cactus Virus X,98.401
399,Cactus Virus X,97.601
400,Cactus Virus X,98.401
401,Cactus Virus X,98.701
402,Cactus Virus X,97.301
403,Cactus Virus X,97.001
404,Cactus Virus X,96.701
405,Cactus Virus X,96.601
406,Cactus Virus X,97.501
407,Cactus Virus X,97.601
408,Cactus Virus X,97.501
409,Cactus Virus X,96.701
410,Cactus Virus X,96.701
411,Cactus Virus X,97.001
412,Cactus Virus X,96.901
413,Cactus Virus X,97.801
414,Cactus Virus X,97.301
415,Cactus Virus X,97.801
416,Cactus Virus X,97.601
417,Cactus Virus X,97.001
418,Cactus Virus X,96.901
419,Cactus Virus X,97.601
420,Cactus Virus X,97.501
421,Cactus Virus X,97.601
422,Cactus Virus X,97.801
423,Cactus Virus X,97.801
424,Cactus Virus X,98.201
425,Cactus Virus X,98.101
426,Cactus Virus X,98.201
427,Cactus Virus X,99.701
428,Cactus Virus X,98.501
429,Cactus Virus X,97.801
430,Cactus Virus X,98.501
431,Cactus Virus X,98.401
432,Cactus Virus X,97.601
433,Cactus Virus X,98.401
434,Cactus Virus X,99.101
435,Cactus Virus X,99.901
436,Cactus Virus X,99.301
