,Group,Dist
380,Pitaya Virus X,0.002973241
381,Pitaya Virus X,0.003964321
382,Pitaya Virus X,0.009910803
383,Pitaya Virus X,0.004955401
384,Pitaya Virus X,0.004955401
385,Pitaya Virus X,0.006937562
386,Pitaya Virus X,0.004955401
387,Pitaya Virus X,0.005946482
388,Pitaya Virus X,0.007928642
389,Pitaya Virus X,0.004955401
390,Pitaya Virus X,0.004955401
391,Pitaya Virus X,0.005946482
392,Pitaya Virus X,0.011892963
393,Pitaya Virus X,0.001982161
394,Pitaya Virus X,0.00099108
395,Pitaya Virus X,0.002973241
396,Pitaya Virus X,0.00099108
397,Pitaya Virus X,0.006937562
398,Pitaya Virus X,0.001982161
399,Pitaya Virus X,0.00099108
400,Pitaya Virus X,0.002973241
401,Pitaya Virus X,0.00099108
402,Pitaya Virus X,0.006937562
403,Pitaya Virus X,0.001982161
404,Pitaya Virus X,0.002973241
405,Pitaya Virus X,0.004955401
406,Pitaya Virus X,0.001982161
407,Pitaya Virus X,0.001982161
408,Pitaya Virus X,0.002973241
409,Pitaya Virus X,0.008919722
410,Pitaya Virus X,0.00099108
411,Pitaya Virus X,0.002973241
412,Pitaya Virus X,0.00099108
413,Pitaya Virus X,0.006937562
414,Pitaya Virus X,0.003964321
415,Pitaya Virus X,0.00099108
416,Pitaya Virus X,0.00099108
417,Pitaya Virus X,0.001982161
418,Pitaya Virus X,0.007928642
419,Pitaya Virus X,0.002973241
420,Pitaya Virus X,0.002973241
421,Pitaya Virus X,0.003964321
422,Pitaya Virus X,0.009910803
423,Pitaya Virus X,0.00099108
424,Pitaya Virus X,0.006937562
425,Pitaya Virus X,0.00099108
426,Pitaya Virus X,0.006937562
427,Pitaya Virus X,0.007928642
428,Opuntia Virus X,0.019821606
429,Opuntia Virus X,0.019821606
430,Schlumbergera Virus X,0.007928642
431,Schlumbergera Virus X,0.008919722
432,Schlumbergera Virus X,0.004955401
433,Schlumbergera Virus X,0.053518335
434,Schlumbergera Virus X,0.007928642
435,Schlumbergera Virus X,0.008919722
436,Schlumbergera Virus X,0.004955401
437,Schlumbergera Virus X,0.053518335
438,Schlumbergera Virus X,0.007928642
439,Schlumbergera Virus X,0.007928642
440,Schlumbergera Virus X,0.007928642
441,Schlumbergera Virus X,0.007928642
442,Schlumbergera Virus X,0.012884044
443,Schlumbergera Virus X,0.012884044
444,Schlumbergera Virus X,0.054509415
445,Schlumbergera Virus X,0.008919722
446,Schlumbergera Virus X,0.004955401
447,Schlumbergera Virus X,0.053518335
448,Schlumbergera Virus X,0.008919722
449,Schlumbergera Virus X,0.004955401
450,Schlumbergera Virus X,0.053518335
451,Schlumbergera Virus X,0.008919722
452,Schlumbergera Virus X,0.004955401
453,Schlumbergera Virus X,0.053518335
454,Schlumbergera Virus X,0.008919722
455,Schlumbergera Virus X,0.004955401
456,Schlumbergera Virus X,0.053518335
457,Schlumbergera Virus X,0.009910803
458,Schlumbergera Virus X,0.054509415
459,Schlumbergera Virus X,0.054509415
460,Zygocactus Virus X Variant B1,0.005946482
461,Zygocactus Virus X Variant B1,0.014866204
462,Zygocactus Virus X Variant B1,0.097125867
463,Zygocactus Virus X Variant B1,0.014866204
464,Zygocactus Virus X Variant B1,0.014866204
465,Zygocactus Virus X Variant B1,0.014866204
466,Zygocactus Virus X Variant B1,0.014866204
467,Zygocactus Virus X Variant B1,0.013875124
468,Zygocactus Virus X Variant B1,0.005946482
469,Zygocactus Virus X Variant B1,0.010901883
470,Zygocactus Virus X Variant B1,0.010901883
471,Zygocactus Virus X Variant B1,0.014866204
472,Zygocactus Virus X Variant B1,0.005946482
473,Zygocactus Virus X Variant B1,0.018830525
474,Zygocactus Virus X Variant B1,0.009910803
475,Zygocactus Virus X Variant B1,0.016848365
476,Zygocactus Virus X Variant B1,0.099108028
477,Zygocactus Virus X Variant B1,0.016848365
478,Zygocactus Virus X Variant B1,0.016848365
479,Zygocactus Virus X Variant B1,0.016848365
480,Zygocactus Virus X Variant B1,0.016848365
481,Zygocactus Virus X Variant B1,0.015857284
482,Zygocactus Virus X Variant B1,0.007928642
483,Zygocactus Virus X Variant B1,0.014866204
484,Zygocactus Virus X Variant B1,0.014866204
485,Zygocactus Virus X Variant B1,0.016848365
486,Zygocactus Virus X Variant B1,0.007928642
487,Zygocactus Virus X Variant B1,0.020812686
488,Zygocactus Virus X Variant B1,0.013875124
489,Zygocactus Virus X Variant B1,0.098116947
490,Zygocactus Virus X Variant B1,0.017839445
491,Zygocactus Virus X Variant B1,0.017839445
492,Zygocactus Virus X Variant B1,0.017839445
493,Zygocactus Virus X Variant B1,0.017839445
494,Zygocactus Virus X Variant B1,0.016848365
495,Zygocactus Virus X Variant B1,0.008919722
496,Zygocactus Virus X Variant B1,0.015857284
497,Zygocactus Virus X Variant B1,0.015857284
498,Zygocactus Virus X Variant B1,0.017839445
499,Zygocactus Virus X Variant B1,0.008919722
500,Zygocactus Virus X Variant B1,0.023785927
501,Zygocactus Virus X Variant B1,0.014866204
502,Zygocactus Virus X Variant B1,0.092170466
503,Zygocactus Virus X Variant B1,0.092170466
504,Zygocactus Virus X Variant B1,0.092170466
505,Zygocactus Virus X Variant B1,0.092170466
506,Zygocactus Virus X Variant B1,0.093161546
507,Zygocactus Virus X Variant B1,0.096134787
508,Zygocactus Virus X Variant B1,0.099108028
509,Zygocactus Virus X Variant B1,0.099108028
510,Zygocactus Virus X Variant B1,0.094152626
511,Zygocactus Virus X Variant B1,0.096134787
512,Zygocactus Virus X Variant B1,0.098116947
513,Zygocactus Virus X Variant B1,0.100099108
514,Zygocactus Virus X Variant B1,0.00099108
515,Zygocactus Virus X Variant B1,0.010901883
516,Zygocactus Virus X Variant B1,0.015857284
517,Zygocactus Virus X Variant B1,0.015857284
518,Zygocactus Virus X Variant B1,0.013875124
519,Zygocactus Virus X Variant B1,0.010901883
520,Zygocactus Virus X Variant B1,0.019821606
521,Zygocactus Virus X Variant B1,0.016848365
522,Zygocactus Virus X Variant B1,0.00099108
523,Zygocactus Virus X Variant B1,0.010901883
524,Zygocactus Virus X Variant B1,0.015857284
525,Zygocactus Virus X Variant B1,0.015857284
526,Zygocactus Virus X Variant B1,0.013875124
527,Zygocactus Virus X Variant B1,0.010901883
528,Zygocactus Virus X Variant B1,0.019821606
529,Zygocactus Virus X Variant B1,0.016848365
530,Zygocactus Virus X Variant B1,0.00099108
531,Zygocactus Virus X Variant B1,0.010901883
532,Zygocactus Virus X Variant B1,0.015857284
533,Zygocactus Virus X Variant B1,0.015857284
534,Zygocactus Virus X Variant B1,0.013875124
535,Zygocactus Virus X Variant B1,0.010901883
536,Zygocactus Virus X Variant B1,0.019821606
537,Zygocactus Virus X Variant B1,0.016848365
538,Zygocactus Virus X Variant B1,0.00099108
539,Zygocactus Virus X Variant B1,0.010901883
540,Zygocactus Virus X Variant B1,0.015857284
541,Zygocactus Virus X Variant B1,0.015857284
542,Zygocactus Virus X Variant B1,0.013875124
543,Zygocactus Virus X Variant B1,0.010901883
544,Zygocactus Virus X Variant B1,0.019821606
545,Zygocactus Virus X Variant B1,0.016848365
546,Zygocactus Virus X Variant B1,0.009910803
547,Zygocactus Virus X Variant B1,0.014866204
548,Zygocactus Virus X Variant B1,0.014866204
549,Zygocactus Virus X Variant B1,0.012884044
550,Zygocactus Virus X Variant B1,0.009910803
551,Zygocactus Virus X Variant B1,0.018830525
552,Zygocactus Virus X Variant B1,0.015857284
553,Zygocactus Virus X Variant B1,0.006937562
554,Zygocactus Virus X Variant B1,0.006937562
555,Zygocactus Virus X Variant B1,0.008919722
556,Zygocactus Virus X Variant B1,0.014866204
557,Zygocactus Virus X Variant B1,0.005946482
558,Zygocactus Virus X Variant B1,0.011892963
559,Zygocactus Virus X Variant B1,0.006937562
560,Zygocactus Virus X Variant B1,0.021803766
561,Zygocactus Virus X Variant B1,0.010901883
562,Zygocactus Virus X Variant B1,0.011892963
563,Zygocactus Virus X Variant B1,0.006937562
564,Zygocactus Virus X Variant B1,0.021803766
565,Zygocactus Virus X Variant B1,0.010901883
566,Zygocactus Virus X Variant B1,0.008919722
567,Zygocactus Virus X Variant B1,0.020812686
568,Zygocactus Virus X Variant B1,0.014866204
569,Zygocactus Virus X Variant B1,0.014866204
570,Zygocactus Virus X Variant B1,0.005946482
571,Zygocactus Virus X Variant B1,0.018830525
